product_id,product_name,ingredients_text,country,Department,Aisle,Shelf,country_group,mean_Land,mean_GHG,mean_Eut,mean_WatScar,mean_Biodiversity,mean_Acidification,mean_WaterUse,se_Land,se_GHG,se_Eut,se_WatScar,se_Biodiversity,se_Acidification,se_WaterUse,lower_ci_Land,lower_ci_GHG,lower_ci_Eut,lower_ci_WatScar,lower_ci_Biodiversity,lower_ci_Acidification,lower_ci_WaterUse,upper_ci_Land,upper_ci_GHG,upper_ci_Eut,upper_ci_WatScar,upper_ci_Biodiversity,upper_ci_Acidification,upper_ci_WaterUse,min.impact_Land,min.impact_GHG,min.impact_Eut,min.impact_WatScar,min.impact_Biodiversity,min.impact_Acidification,min.impact_WaterUse,max.impact_Land,max.impact_GHG,max.impact_Eut,max.impact_WatScar,max.impact_Biodiversity,max.impact_Acidification,max.impact_WaterUse,lower_fifth.impact_Land,lower_fifth.impact_GHG,lower_fifth.impact_Eut,lower_fifth.impact_WatScar,lower_fifth.impact_Biodiversity,lower_fifth.impact_Acidification,lower_fifth.impact_WaterUse,lower_tenth.impact_Land,lower_tenth.impact_GHG,lower_tenth.impact_Eut,lower_tenth.impact_WatScar,lower_tenth.impact_Biodiversity,lower_tenth.impact_Acidification,lower_tenth.impact_WaterUse,lower_twentyfifth.impact_Land,lower_twentyfifth.impact_GHG,lower_twentyfifth.impact_Eut,lower_twentyfifth.impact_WatScar,lower_twentyfifth.impact_Biodiversity,lower_twentyfifth.impact_Acidification,lower_twentyfifth.impact_WaterUse,fifty.impact_Land,fifty.impact_GHG,fifty.impact_Eut,fifty.impact_WatScar,fifty.impact_Biodiversity,fifty.impact_Acidification,fifty.impact_WaterUse,upper_seventyfifth.impact_Land,upper_seventyfifth.impact_GHG,upper_seventyfifth.impact_Eut,upper_seventyfifth.impact_WatScar,upper_seventyfifth.impact_Biodiversity,upper_seventyfifth.impact_Acidification,upper_seventyfifth.impact_WaterUse,upper_ninety.impact_Land,upper_ninety.impact_GHG,upper_ninety.impact_Eut,upper_ninety.impact_WatScar,upper_ninety.impact_Biodiversity,upper_ninety.impact_Acidification,upper_ninety.impact_WaterUse,upper_ninetyfifth.impact_Land,upper_ninetyfifth.impact_GHG,upper_ninetyfifth.impact_Eut,upper_ninetyfifth.impact_WatScar,upper_ninetyfifth.impact_Biodiversity,upper_ninetyfifth.impact_Acidification,upper_ninetyfifth.impact_WaterUse
291120242460529,Lye football,"wheat flour, water, yeast, rapeseed oil, dining salt, wheat malt flour, wheat glue",Austria,Cereals and Cereal Products,Bread,"White bread (not high fibre, not multiseed bread)",EUwest,0.184258341290227,0.101096212681495,0.476565830580729,312.023212516637,0.690435213278186,0.677796326097683,5.48426780452111,0.0015987320747478,0.0003836728251708,0.0073580078715651,23.059811506949,0.020105316826491,0.0041326269252939,0.305241524271421,0.181123618870681,0.100343924148707,0.462138577507803,266.808564444514,0.651013606366336,0.669693255871622,4.88576386216358,0.187393063709773,0.101848501214283,0.490993083653655,357.237860588759,0.729856820190036,0.685899396323744,6.08277174687863,0.113985316911765,0.0855755355698529,0.106914549632353,2.07531450073529,0.299579125091912,0.549799486213235,0.127710716636029,0.206256045220588,0.18235659273897,0.437812573713235,13394.1529470782,3.52653671341912,1.95817461681985,150.174541415257,0.13584471148897,0.0754214616727941,0.263268493198529,0.29177814742647,0.244406799908088,0.487946481158088,0.127710716636029,0.102388068106618,0.0761006704044117,0.444228785202206,13.4541847070772,0.161292432444853,0.568114204963235,3.32902614117647,0.145364565716912,0.0844124351102941,0.283365963235294,0.167491161672794,0.243349038327206,0.789408531709558,0.127710716636029,0.139546877022059,0.0907590045955882,0.703826191636029,0.167491161672794,0.248637846231617,0.615935632444853,0.127710716636029,0.187146148161765,0.1230207328125,0.590645702481617,12.0683667081801,0.316334587408088,0.628099890624999,5.3948345086397,0.219212012775735,0.0996514996323529,1.53990415027573,43.4254253658088,1.55692293180147,1.38248109990809,4.50776136369485,0.287936284650735,0.0838915079963235,0.355215853768382,3295.90745627803,3.34746287178309,0.557653707904411,44.3545513183823
291120242558123,Helical,durum wheat semolina,France,Cereals and Cereal Products,"Pasta, rice and other miscellaneous cereals",Other cereals,EUwest,0.151220333333333,0.100256666666667,0.480713666666667,62.7145133333333,0.369506333333333,0.711720976915356,2.53565733333333,0.000751976637215,0.0002138492618611,0.003410153996042,12.1482558838668,0.0106792393525377,0.0029145245393298,0.213842359502896,0.149745891141996,0.0998373605889643,0.474027189079618,38.8947559899743,0.348566957967778,0.706006307421911,2.11636478946662,0.152694775524671,0.100675972744369,0.487400144253715,86.5342706766924,0.390445708698888,0.717435646408802,2.95494987720005,0.137,0.096,0.267,0.508,0.225,0.529,0.219,0.118,0.099,0.351,10479.972,0.227,1.323,127.181,0.099,0.097,0.397,23.436,0.162,0.802,5.792,0.147,0.081,0.362,0.508,0.241,0.445,0.219,0.147,0.104,0.384,0.508,0.528,0.736,0.219,0.153,0.112,0.359,0.508,0.551,0.582,0.219,0.205,0.1,0.374,0.508,0.336,0.785,0.219,0.274,0.086,0.415,0.508,0.984,0.469,0.219,0.155,0.123,0.935,0.748,0.22,0.959,0.4
291120242035935,Natural bread,"t65 wheat flour, filtered water, natural sourdough (t70 wheat flour, water, salt), guerande salt",France,Cereals and Cereal Products,Bread,"White bread (not high fibre, not multiseed bread)",EUwest,0.0896885410741146,0.0585550852300079,0.284303276713922,33.0131336892488,0.232690467824157,0.41608442550806,1.32061973574806,0.0005923713179463,0.0001283317009487,0.0021108488582674,6.26656319480893,0.0109400641532299,0.0018861602745237,0.108584823652752,0.0885270458615066,0.0583034581647499,0.280164418587035,20.725936571891,0.211239678843264,0.412386126716913,1.10771146518596,0.0908500362867226,0.0588067122952659,0.288442134840808,45.3003308066067,0.25414125680505,0.419782724299206,1.53352800631016,0.0804578173262231,0.0563792004621709,0.156804651285413,0.298339935778988,0.132138751083213,0.310672885880088,0.128615051054327,0.0692994339014184,0.0581410504766138,0.206136451689813,6154.71293985353,0.133313317759508,0.776975856369293,74.6912822289517,0.0581410504766138,0.0569664838003186,0.233151485244603,13.7635723128275,0.0951399007799135,0.471001237194386,3.40154509455098,0.0863306507076993,0.0475699503899567,0.212596568409436,0.298339935778988,0.141535284493575,0.261341085475688,0.128615051054327,0.0863306507076993,0.0610774671673519,0.225516801848684,0.298339935778988,0.31008560254194,0.432240536876644,0.128615051054327,0.0898543507365849,0.0657757338725328,0.210834718394993,0.298339935778988,0.323593119319335,0.341798902801911,0.128615051054327,0.120393084320261,0.0587283338147614,0.219643968467208,0.298339935778988,0.197327201617598,0.461017420445877,0.128615051054327,0.160915634652446,0.0505063670806948,0.24372258533126,0.298339935778988,0.577886804737252,0.275435885591231,0.128615051054327,0.0910289174128802,0.0722358505921565,0.549109921168019,0.439287936934415,0.129202334392475,0.563204721283562,0.234913335259046
291120242009849,Rice Crackers Taste Chile,"rice powder, palm oil, sugar, soy sauce, seaweed, malt dextrin, salt, chilli, e150c coloring",France,Cereals and Cereal Products,Biscuits,Biscuits,EUwest,0.201292348132835,0.287241788341673,1.2380333970685,1260.16483720354,12.6182065346497,1.10709800768127,91.9464768026748,0.0009041517207888,0.0015201064303281,0.0218963863265674,48.1156873237414,0.10262193207796,0.0096944914711097,1.36313286589741,0.199519527836929,0.284261231572649,1.19509994110731,1165.82174734629,12.4169900354607,1.0880894819623,89.2737067850828,0.20306516842874,0.290222345110697,1.28096685302969,1354.50792706078,12.8194230338386,1.12610653340024,94.6192468202667,0.13473978105644,0.15953559234037,0.456998127673305,26.685892848535,5.98498131248951,0.624214944163682,7.17311577037999,0.161390800035398,0.251825157409611,0.991441713344931,18968.4819432007,16.2706476239725,1.27419954871346,264.313061753239,0.178048496722592,0.149616233169233,0.436555820699256,517.325455827157,5.91109897482987,0.609243787807062,144.773370019123,0.304106922507306,0.216454249864104,0.414750442498448,251.019057836255,7.56668700804024,0.732086159006238,13.7556768812268,0.21063095058453,0.214362890286746,0.494295043991815,616.177665636466,5.72642704262882,0.70146299666558,139.601841599483,0.180714261932508,0.368921141401415,0.78437515660883,469.457079835207,18.1003001425155,0.909925278705204,127.214871813135,0.198953834424414,0.409706293398294,3.45671674599882,253.544602696488,17.2878096704475,1.83563795609398,13.9242074149194,0.197990883310683,0.183072000643358,0.332636037382019,4309.29127382061,4.89092618589577,0.489600859106104,71.8933015629492,0.177587738302972,0.263631962772109,0.483777085672463,4447.10840438748,16.4067852375215,0.617770477171788,72.8802432984256
291120242332342,Instant noodles soup beef flavour,"noodles (92%) (wheat flour , refined palm oil (contains antioxidant tertiary butylhydroquinone), salt, acidity regulator (potassium carbonate, sodium carbonate, polyphosphates), thickener (guar gum), vitamin b2 (riboflavin),) seasoning powder (7,6%) (salt, sugar, flavour enhancer (monosodium glutamate), artificial beef flavour powder, yeast extract, leek, pepper powder, celery powder, acidity regulator (citric acid), garlic powder, caramel, onion powder,) chili powder (0,4%)",France,Cereals and Cereal Products,"Pasta, rice and other miscellaneous cereals",Pasta,EUwest,0.151674244435152,0.163921195953131,0.54438829600606,137.161802149844,6.51365106397938,,5.28792945601333,0.0006152733943863,0.0004363229484478,0.0028023929114297,8.68751670481626,0.0567207489123849,,0.169225861164579,0.150467843854343,0.163065673411071,0.538893489198471,120.127707560191,6.40243555384011,,4.95611894858779,0.15288064501596,0.164776718495192,0.54988310281365,154.195896739498,6.62486657411865,,5.61973996343888,0.149964738181818,0.0800487624242425,0.33859620969697,37.4981823551515,1.82097881454545,,0.721861898181818,0.126154563636364,0.174101869090909,0.45481762060606,7902.32925746667,8.88686559030301,,98.4688849757576,0.153056812121212,0.139606105454545,0.371762424242424,37.1634458375758,3.88476265090908,,0.721953898181818,0.148466713939394,0.138535071515151,0.376075048484849,86.853448849697,2.98875544,,1.19094091757576,0.141653573333333,0.18004000969697,0.49441870060606,1.60402822424242,9.51520438060604,,0.429302898181818,0.110532835151515,0.180714351515151,0.61317902060606,87.5457012242424,9.06493721939392,,1.19019889818182,0.144595774545455,0.172446281212121,0.700569813333333,75.1477384193939,9.2760903442424,,10.7654613672727,0.153908503030303,0.178599421818182,0.787507852121212,107.406623224242,9.25168820363634,,7.01877389818182,0.149751641212121,0.160893019393939,0.851260046060606,223.303259385455,3.26339905212121,,11.0034291454545
291120242008552,Black sepia twists,"higher quality durum wheat semolina, sepia black (3%) (mollusk) , anise",France,Cereals and Cereal Products,"Pasta, rice and other miscellaneous cereals",Other cereals,EUwest,0.146532503,0.09714871,0.465811543,60.77036342,0.358051637,0.68965762663098,2.457051956,0.0007286653614613,0.0002072199347434,0.0033044392221647,11.7716599514669,0.0103481829326091,0.0028241742786105,0.207213246358306,0.145103768516594,0.0967424024107064,0.45933234621815,37.6890185542851,0.337761382270777,0.684120111891832,2.05075748099315,0.147961237483406,0.0975550175892936,0.47229073978185,83.8517082857149,0.378341891729223,0.695195141370129,2.86334643100685,0.132753,0.093024,0.258723,0.492252,0.218025,0.512601,0.212211,0.114342,0.095931,0.340119,10155.092868,0.219963,1.281987,123.238389,0.095931,0.093993,0.384693,22.709484,0.156978,0.777138,5.612448,0.142443,0.078489,0.350778,0.492252,0.233529,0.431205,0.212211,0.142443,0.100776,0.372096,0.492252,0.511632,0.713184,0.212211,0.148257,0.108528,0.347871,0.492252,0.533919,0.563958,0.212211,0.198645,0.0969,0.362406,0.492252,0.325584,0.760665,0.212211,0.265506,0.083334,0.402135,0.492252,0.953496,0.454461,0.212211,0.150195,0.119187,0.906015,0.724812,0.21318,0.929271,0.3876
291120241928391,4 cheese family pizza,"ble flour, water, mozzarella (20.2%) , edam (7.5%) , double concentrated tomato puree, sunflower oil, auvergne blue (1.6%) , fresh cream salt, onion, emmental (0.7%) , yeast, modified corn starch, oregano, skimmed milk powder, powdered onion, parsley, aromatic plants, garlic powder, black pepper",France,Cereals and Cereal Products,"Pasta, rice and other miscellaneous cereals",Pizza,EUwest,0.350650728238411,0.362721707252615,1.38909586246392,1490.17931123631,1.27319818767173,,43.4528482061971,0.0005569434728132,0.0003183975137828,0.0045945260384135,8.74860894313206,0.0100546910224556,,0.168598906826972,0.349558698361595,0.362097407633843,1.38008712109487,1473.02542971542,1.25348339876648,,43.1222670028239,0.351742758115226,0.363346006871386,1.39810460383297,1507.33319275721,1.29291297657697,,43.7834294095703,0.254025074067662,0.30300290673567,1.0595938763482,621.978436380609,0.7541229024976,,19.2646251451655,0.346481059080858,0.366759279470847,1.90816237628058,5687.49361291885,2.17142739333704,,100.16915811392,0.375529154098271,0.374243406616124,1.18437199122994,951.177377417245,0.780899053075876,,33.9219524859637,0.341009138070437,0.358838980687981,1.25132092170485,1067.49955730832,1.05849322522634,,39.2264659830305,0.33918211178749,0.361179290183198,1.2437399936283,1165.50192435407,1.08883026816335,,36.8754166445774,0.359685392438351,0.361643396783969,1.19750039061262,1512.96034501288,0.861024437382253,,44.3777425573579,0.399264649485215,0.357926614169675,1.49128091090732,1589.55466385842,2.3026900596124,,43.8486164081348,0.348752264836391,0.371553461662921,1.27304668102475,2132.59559754811,0.892389523336689,,55.4943497683202,0.473430729191626,0.379057459529801,1.52831709804822,2016.01130753825,2.42715607987294,,53.923203556931
291120241875400,8minis cereal packs,"rice semolina, sugar, whole milk powder (16%), purple chocolate (11%) (sugar, cocoa powder), complete wheat flour, wheat flour, sunflower oil, oatmeal, oilcoco, skimmed milk powder (2%), lactoserum powder, salt, emulsifier sunflower lecithin",France,Cereals and Cereal Products,Breakfast cereals,Other breakfast cereals (not high fibre),EUwest,0.525625051574406,0.290632527261445,2.0777788796215,2081.75431612954,10.9683394708631,1.83461349330532,156.815338010392,0.0020508737455075,0.0023782994345453,0.0381755485981123,87.0755199290666,0.113523592011237,0.0170182622938585,2.34418941968965,0.521603789968883,0.285969263994497,2.00292596964418,1911.02052725605,10.7457474839717,1.801244844989,152.218956136511,0.529646313179928,0.295295790528393,2.15263178959883,2252.48810500303,11.1909314577544,1.86798214162163,161.411719884273,0.29633634744226,0.130509737906534,0.673559892886444,164.195119306102,9.5686552287836,0.92886754716732,15.5817754662427,0.485370195079307,0.191689814282536,1.31822658254886,32157.721598382,7.79026154902424,2.07217532597232,439.828806311131,0.398252678422394,0.256344104614223,0.71843022965923,397.990558386291,6.27085036198669,,48.0019193966022,0.463079534685744,0.258180813943404,1.12686238738494,246.308916253575,10.6473898649249,1.52799487531005,18.3756810544837,0.414035782111834,0.153224815659391,0.879509914454279,1092.10609259957,7.59883419493829,1.39700263506238,305.421927058829,0.465116150086549,0.385257080748984,1.02328083551966,845.324509831175,8.39068189016813,1.50049227573584,224.659188453601,0.88564505225206,0.399628064463335,1.500189209744,2029.64434134309,24.8177168392242,,530.208983940074,0.438384005560502,0.197209592069699,0.593077817382454,7340.48601618564,6.30951925793239,0.994672511208128,121.086744997146,0.603339734967498,0.181152369251791,0.995478789247639,7377.30322786444,11.4844613911079,1.16438639726268,107.388603190473
291120241952255,Sweet vegetal rice,"coconut milk (81%) , camargue rice (9%) , sugar, grated coconut",France,Cereals and Cereal Products,"Pasta, rice and other miscellaneous cereals",Rice,EUwest,0.136322614,0.129976037666667,1.80231125233333,1995.87868489867,4.25945738166667,1.36205132953331,105.066482989333,0.0006923212565138,0.0008164087651497,0.0099811310885944,28.2188339739811,0.021389276761396,0.0093224753811895,0.653652716480755,0.134965141413692,0.128375259837753,1.78274069645969,1940.54845608241,4.2175182434828,1.34377223634148,103.784829948581,0.137680086586308,0.13157681549558,1.82188180820698,2051.20891371492,4.30139651985053,1.38033042272514,106.348136030086,0.072355,0.124105,1.316308,254.743792,3.411239,0.687862,50.693071,0.152472,0.069006,1.83528,10443.320629,4.519217,1.834085,199.194611,0.135121,0.146362,1.247503,249.357139,3.147791,0.661834,54.617602,0.085765,0.125815,1.306588,451.214872,3.368759,0.739432,119.625421,0.123781,0.175432,1.315543,497.019049,2.679341,,166.277092,0.147316,0.056976,1.644422,2777.245173,5.281384,1.54835,142.719263,0.165037,0.100041,1.761584,2903.281398,4.608328,1.699028,145.881386,0.153364,0.134637,3.195428,2742.722532,4.965952,2.188358,118.825415,0.165532,0.072753,1.580207,4343.05476,4.494946,1.500092,114.588404
291120242182842,Durum wheat semolina,durum wheat semolina,Belgium,Cereals and Cereal Products,"Pasta, rice and other miscellaneous cereals",Other cereals,EUwest,0.219867666666667,0.108336333333333,0.506053333333333,257.441754333333,0.956586333333333,0.794650337837838,5.51866566666667,0.0027900642732463,0.0004170165661665,0.008023335986897,31.5351793355922,0.0471575583756501,0.0058057669749837,0.481791314956448,0.214397033301974,0.107518665883026,0.490321534619253,195.608983708977,0.864121899907542,0.783266649359572,4.57399078311889,0.225338300031359,0.109154000783641,0.521785132047413,319.274524957689,1.04905076675912,0.806034026316104,6.46334055021445,0.151,0.095,0.102,0.831,0.206,0.454,0.251,0.443,0.144,0.647,22923.389,1.29,1.809,361.202,0.14,0.097,0.279,0.688,0.173,,0.219,0.128,0.1,0.4,1.567,0.21,0.837,0.43,0.165,0.098,0.4,0.273,0.239,1.015,0.219,0.272,0.103,0.349,0.256,0.443,0.714,0.219,0.272,0.103,0.349,0.256,0.443,0.714,0.219,0.35,0.179,0.329,0.426,0.762,0.671,0.219,0.34,0.236,0.708,18.813,19.428,1.546,15.876
